240, Note_on_c,72,80
240, Note_on_c,84,80
353, Note_on_c,72,0
353, Note_on_c,84,0
360, Note_on_c,74,80
360, Note_on_c,86,80
473, Note_on_c,74,0
473, Note_on_c,86,0
480, Note_on_c,81,80
480, Note_on_c,84,80
480, Note_on_c,89,80
821, Note_on_c,81,0
821, Note_on_c,84,0
821, Note_on_c,89,0
840, Note_on_c,79,80
840, Note_on_c,84,80
840, Note_on_c,88,80
1181, Note_on_c,79,0
1181, Note_on_c,84,0
1181, Note_on_c,88,0
1200, Note_on_c,79,80
1200, Note_on_c,83,80
1200, Note_on_c,86,80
1427, Note_on_c,79,0
1427, Note_on_c,83,0
1427, Note_on_c,86,0
1440, Note_on_c,72,80
1440, Note_on_c,84,80
1895, Note_on_c,72,0
1895, Note_on_c,84,0
1920, Note_on_c,79,80
1920, Note_on_c,91,80
2375, Note_on_c,79,0
2375, Note_on_c,91,0
10080, Note_on_c,76,80
10991, Note_on_c,76,0
11040, Note_on_c,77,80
11723, Note_on_c,77,0
11760, Note_on_c,76,80
11873, Note_on_c,76,0
11880, Note_on_c,77,80
11993, Note_on_c,77,0
12000, Note_on_c,79,80
12341, Note_on_c,79,0
12360, Note_on_c,84,80
12701, Note_on_c,84,0
12720, Note_on_c,86,80
12947, Note_on_c,86,0
12960, Note_on_c,84,80
13643, Note_on_c,84,0
13680, Note_on_c,84,80
13793, Note_on_c,84,0
13800, Note_on_c,86,80
13913, Note_on_c,86,0
13920, Note_on_c,89,80
14261, Note_on_c,89,0
14280, Note_on_c,88,80
14621, Note_on_c,88,0
14640, Note_on_c,86,80
14867, Note_on_c,86,0
14880, Note_on_c,84,80
15335, Note_on_c,84,0
15360, Note_on_c,91,80
16043, Note_on_c,91,0
17520, Note_on_c,86,80
17633, Note_on_c,86,0
17640, Note_on_c,88,80
17753, Note_on_c,88,0
17760, Note_on_c,89,80
18101, Note_on_c,89,0
18120, Note_on_c,88,80
18461, Note_on_c,88,0
18480, Note_on_c,86,80
18707, Note_on_c,86,0
18720, Note_on_c,84,80
19175, Note_on_c,84,0
19200, Note_on_c,79,80
21023, Note_on_c,79,0
29280, Note_on_c,76,80
30191, Note_on_c,76,0
30240, Note_on_c,77,80
30923, Note_on_c,77,0
30960, Note_on_c,76,80
31073, Note_on_c,76,0
31080, Note_on_c,77,80
31193, Note_on_c,77,0
31200, Note_on_c,79,80
31541, Note_on_c,79,0
31560, Note_on_c,84,80
31901, Note_on_c,84,0
31920, Note_on_c,86,80
32147, Note_on_c,86,0
32160, Note_on_c,84,80
32843, Note_on_c,84,0
32880, Note_on_c,84,80
32993, Note_on_c,84,0
33000, Note_on_c,86,80
33113, Note_on_c,86,0
33120, Note_on_c,89,80
33461, Note_on_c,89,0
33480, Note_on_c,88,80
33821, Note_on_c,88,0
33840, Note_on_c,86,80
34067, Note_on_c,86,0
34080, Note_on_c,84,80
34535, Note_on_c,84,0
34560, Note_on_c,91,80
35243, Note_on_c,91,0
36720, Note_on_c,86,80
36833, Note_on_c,86,0
36840, Note_on_c,88,80
36953, Note_on_c,88,0
36960, Note_on_c,89,80
37301, Note_on_c,89,0
37320, Note_on_c,88,80
37661, Note_on_c,88,0
37680, Note_on_c,86,80
37907, Note_on_c,86,0
37920, Note_on_c,84,80
38375, Note_on_c,84,0
38400, Note_on_c,79,80
40223, Note_on_c,79,0
40800, Note_on_c,67,80
40951, Note_on_c,67,0
40960, Note_on_c,60,80
40960, Note_on_c,72,80
41111, Note_on_c,60,0
41111, Note_on_c,72,0
41120, Note_on_c,64,80
41120, Note_on_c,76,80
41271, Note_on_c,64,0
41271, Note_on_c,76,0
41280, Note_on_c,67,80
41280, Note_on_c,79,80
41431, Note_on_c,67,0
41431, Note_on_c,79,0
41600, Note_on_c,64,80
41600, Note_on_c,76,80
41751, Note_on_c,64,0
41751, Note_on_c,76,0
41760, Note_on_c,67,80
41760, Note_on_c,72,80
41760, Note_on_c,76,80
41760, Note_on_c,79,80
42671, Note_on_c,67,0
42671, Note_on_c,72,0
42671, Note_on_c,76,0
42671, Note_on_c,79,0
42720, Note_on_c,67,80
42720, Note_on_c,72,80
42720, Note_on_c,76,80
42720, Note_on_c,79,80
44543, Note_on_c,67,0
44543, Note_on_c,72,0
44543, Note_on_c,76,0
44543, Note_on_c,79,0
